,5,10,15,20,25,30,35,40,45,50
0,1.0,1.0,0.9733333333333334,0.97,0.968,0.9333333333333333,0.9257142857142856,0.89,0.8577777777777778,0.8320000000000001
1,1.0,1.0,0.9733333333333334,0.97,0.968,0.9333333333333333,0.9257142857142856,0.89,0.8577777777777778,0.8320000000000001
2,1.0,1.0,0.9866666666666667,0.9800000000000001,0.976,0.9533333333333334,0.9314285714285713,0.905,0.8666666666666666,0.8400000000000001
3,1.0,1.0,0.9777777777777779,0.9733333333333333,0.9706666666666667,0.9400000000000001,0.9276190476190475,0.895,0.8607407407407407,0.8346666666666668
4,1.0,1.0,0.9866666666666667,0.99,0.976,0.9466666666666667,0.9257142857142856,0.8949999999999999,0.8844444444444444,0.8640000000000001
5,1.0,1.0,0.9795555555555555,0.9766666666666666,0.9717333333333332,0.9413333333333334,0.9272380952380951,0.8949999999999999,0.8654814814814815,0.8405333333333335
6,1.0,1.0,0.9733333333333334,0.9700000000000001,0.9279999999999999,0.9066666666666666,0.8971428571428571,0.8799999999999999,0.8666666666666666,0.8400000000000001
7,1.0,1.0,0.9786666666666667,0.9757142857142856,0.9654857142857142,0.9363809523809524,0.9229387755102039,0.8928571428571427,0.8656507936507936,0.8404571428571429
8,0.96,0.9400000000000001,0.9333333333333333,0.9400000000000001,0.944,0.9533333333333335,0.9314285714285713,0.915,0.8844444444444445,0.8560000000000001
9,0.9955555555555556,0.9933333333333333,0.9736296296296296,0.9717460317460317,0.9630984126984126,0.9382645502645504,0.9238820861678002,0.8953174603174602,0.8677389770723103,0.842184126984127
10,1.0,0.9800000000000001,0.9733333333333334,0.97,0.968,0.96,0.9371428571428572,0.9200000000000002,0.8755555555555556,0.8560000000000001
11,0.9959595959595959,0.9921212121212122,0.9736026936026935,0.9715873015873016,0.9635440115440115,0.9402405002405003,0.9250876108018964,0.8975613275613274,0.8684495751162417,0.8434401154401154
12,1.0,1.0,0.9866666666666667,0.96,0.96,0.9333333333333333,0.9199999999999999,0.9,0.8666666666666666,0.8400000000000001
13,0.9962703962703963,0.9927272727272728,0.9746076146076145,0.9706959706959708,0.9632713952713952,0.9397091797091798,0.9246962561248273,0.8977489177489176,0.8683124283124282,0.8431754911754912
14,1.0,0.96,0.96,0.9400000000000001,0.9279999999999999,0.8933333333333333,0.8971428571428571,0.8699999999999999,0.8444444444444444,0.8240000000000001
15,0.9965190365190365,0.9905454545454546,0.9736337736337736,0.9686495726495727,0.9609199689199689,0.9366174566174567,0.9228593628593627,0.8958989898989898,0.866721229387896,0.8418971250971251
16,1.0,0.9800000000000001,0.9866666666666667,0.97,0.944,0.9133333333333333,0.9085714285714286,0.885,0.8577777777777778,0.8240000000000001
17,0.9967237990767401,0.9899251336898397,0.9744004144004144,0.9687290095525389,0.959924676630559,0.935247802306626,0.9220188961365431,0.895257872846108,0.8661951439990655,0.8408443530325883
18,1.0,0.9800000000000001,0.9866666666666667,0.9800000000000001,0.968,0.9333333333333333,0.9142857142857143,0.885,0.8488888888888889,0.836
mean,0.9968962307042801,0.9894027582324798,0.975046006624954,0.9693222195760897,0.9603496936500033,0.9351470407817157,0.9216118865654469,0.894717984801576,0.865284288466951,0.8405893870835047
