,5,10,15,20,25,30,35,40,45,50
0,1.0,1.0,1.0,0.99,0.992,0.9933333333333334,0.9885714285714287,0.9800000000000001,0.9644444444444444,0.9640000000000001
1,1.0,1.0,1.0,0.99,0.992,0.9933333333333334,0.9885714285714287,0.9800000000000001,0.9644444444444444,0.9640000000000001
2,1.0,0.96,0.9733333333333334,0.9800000000000001,0.984,0.9800000000000001,0.9771428571428571,0.97,0.9511111111111111,0.952
3,1.0,0.9866666666666667,0.9911111111111112,0.9866666666666667,0.9893333333333333,0.9888888888888889,0.9847619047619048,0.9766666666666667,0.96,0.96
4,1.0,1.0,0.9733333333333334,0.97,0.976,0.9800000000000001,0.9828571428571429,0.9799999999999999,0.9644444444444444,0.96
5,1.0,0.9893333333333334,0.9875555555555555,0.9833333333333334,0.9866666666666667,0.9871111111111113,0.9843809523809524,0.9773333333333334,0.9608888888888888,0.96
6,0.96,0.9800000000000001,0.9866666666666667,0.99,0.992,0.9800000000000001,0.9771428571428571,0.975,0.9555555555555555,0.9480000000000001
7,0.9942857142857143,0.9880000000000002,0.9874285714285714,0.9842857142857143,0.9874285714285714,0.9860952380952382,0.9833469387755102,0.977,0.960126984126984,0.9582857142857143
8,1.0,1.0,0.9866666666666667,0.99,0.992,0.9866666666666667,0.9714285714285715,0.9649999999999999,0.9511111111111111,0.9399999999999998
9,0.9949206349206349,0.9893333333333335,0.9873439153439154,0.9849206349206349,0.9879365079365079,0.9861587301587303,0.9820226757369616,0.9756666666666666,0.9591252204585538,0.9562539682539684
10,1.0,1.0,0.9733333333333334,0.97,0.976,0.9733333333333334,0.9657142857142856,0.9550000000000001,0.9333333333333332,0.9199999999999999
11,0.9953823953823954,0.9903030303030304,0.9860702260702261,0.9835642135642135,0.9868513708513708,0.9849927849927851,0.9805400948258093,0.9737878787878788,0.95678050344717,0.952958152958153
12,1.0,1.0,1.0,1.0,0.992,0.9666666666666666,0.9714285714285713,0.96,0.9555555555555555,0.952
13,0.9957375957375957,0.9910489510489511,0.9871417471417471,0.9848285048285047,0.9872474192474191,0.9835830835830837,0.9798392084106371,0.9727272727272727,0.9566862766862767,0.9528844488844489
14,1.0,0.9800000000000001,0.9733333333333334,0.96,0.968,0.96,0.9657142857142856,0.9649999999999999,0.96,0.9559999999999998
15,0.996021756021756,0.9903123543123544,0.9862211862211862,0.983173271173271,0.9859642579642578,0.9820108780108779,0.978897546897547,0.9722121212121212,0.9569071915738583,0.9530921522921523
16,0.96,0.9800000000000001,0.9733333333333334,0.9800000000000001,0.976,0.9666666666666666,0.9714285714285713,0.97,0.9511111111111111,0.9480000000000001
17,0.9939028291969468,0.9897057452351571,0.9854630772277831,0.9829866081630786,0.9853781251428309,0.9811082773435714,0.978458195399372,0.9720819964349376,0.9565662456642849,0.9527926139220257
18,0.96,0.9800000000000001,0.9733333333333334,0.97,0.952,0.9533333333333334,0.9485714285714286,0.95,0.9377777777777778,0.9400000000000001
mean,0.9921184697655286,0.9891949165385698,0.9848246696543911,0.982303102470285,0.9836213817142608,0.9796464381851379,0.9768852076715856,0.9709197860962566,0.9555773789334161,0.9521193184524455
