,5,10,15,20,25,30,35,40,45,50
0,1.0,1.0,0.9866666666666667,0.99,0.992,0.9933333333333334,0.9942857142857143,0.99,0.9911111111111112,0.992
1,1.0,1.0,0.9866666666666667,0.99,0.992,0.9933333333333334,0.9942857142857143,0.99,0.9911111111111112,0.992
2,0.96,0.9800000000000001,0.9866666666666667,0.99,0.976,0.9733333333333333,0.9771428571428571,0.9799999999999999,0.9733333333333333,0.976
3,0.9866666666666667,0.9933333333333333,0.9866666666666667,0.9899999999999999,0.9866666666666667,0.9866666666666667,0.9885714285714285,0.9866666666666667,0.9851851851851853,0.9866666666666667
4,0.96,0.9800000000000001,0.9733333333333334,0.9800000000000001,0.984,0.9866666666666667,0.9828571428571429,0.9850000000000001,0.9822222222222223,0.9800000000000001
5,0.9813333333333333,0.9906666666666666,0.984,0.9879999999999999,0.9861333333333334,0.9866666666666667,0.9874285714285713,0.9863333333333333,0.9845925925925927,0.9853333333333334
6,0.96,0.96,0.96,0.97,0.968,0.9733333333333334,0.9771428571428572,0.9800000000000001,0.9777777777777779,0.976
7,0.9782857142857143,0.9862857142857143,0.9805714285714285,0.9854285714285712,0.9835428571428572,0.9847619047619048,0.9859591836734694,0.9854285714285715,0.9836190476190477,0.984
8,0.96,0.9800000000000001,0.9866666666666667,0.99,0.976,0.9800000000000001,0.9771428571428571,0.97,0.9688888888888888,0.96
9,0.9762539682539683,0.9855873015873016,0.9812486772486773,0.9859365079365077,0.982704761904762,0.9842328042328042,0.9849795918367347,0.9837142857142859,0.9819823633156967,0.9813333333333334
10,1.0,1.0,0.9866666666666667,0.9800000000000001,0.984,0.9800000000000001,0.9771428571428571,0.9799999999999999,0.9733333333333333,0.976
11,0.9784126984126984,0.9868975468975468,0.9817412217412218,0.9853968253968252,0.9828225108225108,0.9838480038480039,0.9842671614100186,0.9833766233766235,0.9811960878627545,0.980848484848485
12,1.0,0.9800000000000001,0.9866666666666667,0.99,0.992,0.9933333333333334,0.9885714285714287,0.99,0.9822222222222223,0.984
13,0.98007326007326,0.9863669663669664,0.9821201021201021,0.9857509157509156,0.9835284715284716,0.9845776445776446,0.9845982588839732,0.983886113886114,0.9812750212750212,0.9810909090909092
14,1.0,1.0,0.9866666666666667,0.9800000000000001,0.976,0.9733333333333334,0.9771428571428572,0.9800000000000001,0.9822222222222223,0.9719999999999999
15,0.9814017094017093,0.9872758352758353,0.9824232064232065,0.9853675213675213,0.9830265734265734,0.9838280238280238,0.9841012321012321,0.9836270396270398,0.9813381680048346,0.9804848484848486
16,0.96,0.9800000000000001,0.9733333333333334,0.9800000000000001,0.96,0.9666666666666668,0.9657142857142856,0.97,0.9644444444444444,0.968
17,0.9801427853192559,0.986847844965492,0.9818885080061551,0.9850517848164906,0.9816720691073632,0.9828185322302969,0.983019647019647,0.9828254490607433,0.9803444195601058,0.9797504456327986
18,0.96,0.9800000000000001,0.96,0.96,0.952,0.9533333333333334,0.9485714285714286,0.9550000000000001,0.9511111111111111,0.9559999999999998
mean,0.9790826387235056,0.9864874320725715,0.980736481268989,0.9837332698261491,0.9801103812596071,0.9812666796567725,0.9812065828907933,0.9813609517417569,0.9788058243785797,0.9785004221784408
