,5,10,15,20,25,30,35,40,45,50
0,0.96,0.8800000000000001,0.8,0.79,0.8,0.8066666666666666,0.8114285714285714,0.82,0.8222222222222222,0.8200000000000001
1,0.96,0.8800000000000001,0.8,0.79,0.8,0.8066666666666666,0.8114285714285714,0.82,0.8222222222222222,0.8200000000000001
2,0.9199999999999999,0.9199999999999999,0.9066666666666666,0.8699999999999999,0.8400000000000001,0.8266666666666668,0.8228571428571427,0.8099999999999999,0.8088888888888889,0.8160000000000001
3,0.9466666666666667,0.8933333333333334,0.8355555555555556,0.8166666666666668,0.8133333333333335,0.8133333333333334,0.8152380952380952,0.8166666666666665,0.8177777777777777,0.8186666666666668
4,0.8400000000000001,0.86,0.8400000000000001,0.8299999999999998,0.8480000000000001,0.8533333333333333,0.8400000000000001,0.8300000000000001,0.8400000000000001,0.8440000000000001
5,0.9253333333333333,0.8866666666666667,0.8364444444444444,0.8193333333333334,0.8202666666666667,0.8213333333333332,0.8201904761904762,0.8193333333333331,0.8222222222222222,0.8237333333333334
6,0.8400000000000001,0.9,0.8399999999999999,0.8300000000000001,0.8400000000000001,0.82,0.8228571428571427,0.8300000000000001,0.8222222222222222,0.828
7,0.9131428571428571,0.8885714285714287,0.8369523809523809,0.820857142857143,0.8230857142857143,0.8211428571428572,0.8205714285714286,0.8208571428571426,0.8222222222222221,0.8243428571428572
8,0.76,0.82,0.8399999999999999,0.8,0.8,0.7666666666666667,0.7657142857142858,0.7550000000000001,0.7511111111111111,0.756
9,0.8961269841269842,0.880952380952381,0.8372910052910052,0.8185396825396826,0.8205206349206349,0.8150899470899471,0.8144761904761906,0.8135396825396823,0.8143209876543209,0.8167492063492063
10,0.96,0.9399999999999998,0.8933333333333333,0.86,0.8480000000000001,0.8333333333333334,0.8285714285714286,0.8200000000000001,0.8177777777777777,0.8119999999999999
11,0.9019336219336221,0.8863203463203463,0.8423857623857622,0.8223088023088022,0.8230187590187591,0.8167484367484369,0.8157575757575759,0.8141269841269839,0.8146352413019078,0.8163174603174603
12,0.72,0.8,0.8666666666666668,0.8800000000000001,0.8559999999999999,0.8400000000000001,0.8342857142857143,0.835,0.8355555555555554,0.8480000000000001
13,0.8879387279387282,0.8796803196803198,0.8442535242535242,0.8267465867465867,0.8255557775557776,0.8185370185370187,0.8171828171828174,0.8157326007326007,0.816244496244496,0.8187545787545788
14,0.76,0.86,0.8399999999999999,0.8299999999999998,0.8400000000000001,0.8333333333333333,0.8228571428571427,0.79,0.7955555555555556,0.7999999999999999
15,0.8794094794094797,0.8783682983682984,0.8439699559699558,0.826963480963481,0.8265187257187258,0.8195234395234396,0.8175611055611057,0.814017094017094,0.8148652335319,0.8175042735042736
16,0.8800000000000001,0.9199999999999999,0.8933333333333333,0.8700000000000001,0.8640000000000001,0.8466666666666667,0.8285714285714286,0.8300000000000001,0.8133333333333332,0.8
17,0.8794442159148045,0.8808172219936926,0.8468736840501545,0.8294950409068056,0.8287235065588008,0.8211200999436296,0.8182087716205365,0.814957264957265,0.8147751217555137,0.8164746103569634
18,0.9199999999999999,0.86,0.8533333333333333,0.85,0.8400000000000001,0.8266666666666668,0.8228571428571427,0.835,0.8400000000000001,0.8240000000000001
mean,0.8815787308666568,0.8797215787308668,0.8472136655913743,0.8305742492801317,0.8293170062136007,0.8214120245079999,0.8184534227382526,0.8160121457489878,0.816102746926276,0.8168706834960705
